Component_ID,Vendor_ID,Route_ID,Price_per_Unit,past_incident_count,collaboration_tenure,Source,Mode,Backup Route Availability,Peak_Congestion_Indicator,Order_Pressure,Stress_Score,High_Risk_Vendor,High_Order_Pressure,High_Transit_Risk,High_Demand_vs_Reliability,High_Stress_Score,Low_Order_Pressure,Low_Stress_Score,Low_Demand_vs_Reliability,Low_Vendor_Risk,Price_per_Unit_vs_Order,Low_Price_per_Unit_vs_Order,Shortfall_flag
1,10,27,12.75,0,5,25,Train,No,1,40.92307692307692,2700.9230769230767,0,1,1,0,1,0,0,0,1,0.023921200750469045,1,1
1,10,10,12.75,0,5,20,Train,Yes,0,58.4,732.3359999999999,0,1,0,0,1,0,0,0,1,0.043515358361774746,1,1
1,5,19,12.75,1,2,2,Lorry,No,2,21.8125,1675.2000000000003,0,1,1,0,1,0,0,0,0,0.018240343347639486,1,1
3,9,13,65.2,4,2,13,Train,Yes,1,16.365853658536587,806.8365853658537,1,0,1,1,1,0,0,0,0,0.09702380952380953,0,1
4,10,25,37.0,0,5,12,Train,No,1,3.9047619047619047,121.82857142857144,0,0,1,0,0,1,0,1,1,0.22424242424242424,0,1
0,0,29,25.5,1,6,17,Flight,Yes,0,14.45945945945946,9.543243243243245,0,0,0,0,0,0,1,0,1,0.04757462686567164,1,1
4,9,21,37.0,4,2,29,Lorry,Yes,1,6.37037037037037,64.21333333333334,1,0,0,0,0,0,0,1,0,0.2138728323699422,0,1
1,10,23,12.75,0,5,27,Train,Yes,1,4.739130434782608,87.57913043478261,0,0,0,0,0,1,0,0,1,0.05821917808219178,0,1
1,0,16,12.75,1,6,21,Lorry,Yes,1,2.682926829268293,28.975609756097565,0,0,0,0,0,1,1,1,1,0.11486486486486487,0,1
3,7,18,65.2,0,4,24,Train,Yes,0,232.0,4640.0,0,1,0,0,1,0,0,0,0,0.27982832618025755,0,1
2,1,0,88.0,4,1,18,Train,Yes,2,21.655172413793103,691.2331034482759,0,1,1,1,1,0,0,0,0,0.13990461049284578,0,1
1,13,13,12.75,1,6,13,Train,Yes,1,10.904761904761905,537.6047619047619,0,0,1,0,1,0,0,1,1,0.05543478260869565,0,1
2,4,26,88.0,1,1,8,Lorry,Yes,2,124.66666666666667,6358.0,1,1,1,0,1,0,0,0,0,0.23466666666666666,0,1
4,13,29,37.0,1,6,17,Flight,Yes,0,15.692307692307692,10.356923076923078,0,0,0,0,0,0,1,0,1,0.06035889070146819,0,1
2,2,3,88.0,1,7,9,Train,Yes,1,1.0869565217391304,11.499999999999998,0,0,0,0,0,1,1,1,0,1.7254901960784315,0,0
1,12,6,12.75,3,5,11,Lorry,No,2,16.071428571428573,1301.7857142857144,0,0,1,0,1,0,0,1,0,0.05641592920353982,0,1
0,0,20,25.5,1,6,1,Train,Yes,1,6.2745098039215685,394.6666666666667,0,0,1,0,0,0,0,0,1,0.0794392523364486,0,1
0,1,25,25.5,4,1,12,Train,No,1,22.4,698.88,0,1,1,0,1,0,0,0,0,0.07566765578635015,0,1
0,6,11,25.5,1,2,22,Lorry,No,2,4.4,594.0,0,0,1,0,1,1,0,1,1,0.19172932330827067,0,1
3,5,25,65.2,1,2,12,Train,No,1,34.86666666666667,1087.8400000000001,0,1,1,0,1,0,0,0,0,0.12442748091603054,0,1
1,6,25,12.75,1,2,12,Train,No,1,207.0,6458.400000000001,0,1,1,0,1,0,0,0,1,0.03072289156626506,1,1
3,11,28,65.2,5,4,16,Lorry,Yes,0,16.454545454545453,236.9454545454545,1,0,0,0,0,0,0,0,0,0.35824175824175825,0,1
4,2,1,37.0,1,7,6,Lorry,No,1,5.212765957446808,383.1382978723404,0,0,1,0,0,1,0,0,0,0.15040650406504066,0,1
1,1,8,12.75,4,1,14,Train,Yes,1,227.66666666666666,16392.0,0,1,1,1,1,0,0,0,0,0.01864035087719298,1,1
4,11,7,37.0,5,4,26,Flight,Yes,0,17.975609756097562,18.694634146341464,1,0,0,1,0,0,1,0,0,0.05013550135501355,0,1
0,10,26,25.5,0,5,8,Lorry,Yes,2,12.631578947368421,644.2105263157895,0,0,1,0,1,0,0,0,1,0.10580912863070539,0,1
4,9,6,37.0,4,2,11,Lorry,No,2,27.466666666666665,2224.7999999999997,1,1,1,0,1,0,0,0,0,0.08958837772397095,0,1
2,13,26,88.0,1,6,8,Lorry,Yes,2,7.065217391304348,360.32608695652175,0,0,1,0,0,0,0,0,1,0.26993865030674846,0,1
4,6,26,37.0,1,2,8,Lorry,Yes,2,32.608695652173914,1663.0434782608695,0,1,1,1,1,0,0,0,1,0.0492676431424767,1,1
0,5,15,25.5,1,2,15,Train,No,2,16.75,1689.4049999999997,0,0,1,0,1,0,0,0,0,0.04748603351955307,1,1
4,2,0,37.0,1,7,18,Train,Yes,2,28.846153846153847,920.7692307692307,0,1,1,1,1,0,0,0,0,0.0492676431424767,1,1
3,11,0,65.2,5,4,18,Train,Yes,2,185.0,5905.2,1,1,1,0,1,0,0,0,0,0.1757412398921833,0,1
4,9,2,37.0,4,2,4,Flight,Yes,0,10.722222222222221,16.083333333333332,1,0,0,0,0,0,1,0,0,0.19072164948453607,0,1
1,5,9,12.75,1,2,3,Lorry,No,1,29.5,545.16,0,1,0,0,1,0,0,1,0,0.05379746835443038,0,1
0,0,2,25.5,1,6,4,Flight,Yes,0,20.875,31.3125,0,1,0,0,0,0,1,1,1,0.15178571428571427,0,1
2,11,2,88.0,5,4,4,Flight,Yes,0,59.6,89.4,1,1,0,1,0,0,0,0,0,0.1474036850921273,0,1
4,14,20,37.0,0,7,1,Train,Yes,1,16.304347826086957,1025.5434782608697,0,0,1,1,1,0,0,0,0,0.0492676431424767,1,1
4,13,17,37.0,1,6,7,Flight,Yes,0,18.73913043478261,49.47130434782609,0,0,0,0,0,0,0,0,1,0.08564814814814815,0,1
1,1,6,12.75,4,1,11,Lorry,No,2,11.40625,923.90625,0,0,1,0,1,0,0,0,0,0.03483606557377049,1,1
1,6,26,12.75,1,2,8,Lorry,Yes,2,23.4375,1195.3125,0,1,1,1,1,0,0,0,1,0.016977363515312916,1,1
0,3,24,25.5,2,3,5,Lorry,Yes,0,125.0,520.0,0,1,0,1,1,0,0,0,1,0.03395472703062583,1,1
2,13,7,88.0,1,6,26,Flight,Yes,0,60.6,63.024,0,1,0,0,0,0,0,0,1,0.14497528830313014,0,1
3,10,28,65.2,0,5,16,Lorry,Yes,0,10.8,155.51999999999998,0,0,0,0,0,0,0,1,1,0.4,0,1
2,10,11,88.0,0,5,22,Lorry,No,2,8.75,1181.25,0,0,1,0,1,0,0,1,1,0.41706161137440756,0,1
2,5,15,88.0,1,2,15,Train,No,2,10.764705882352942,1085.7282352941177,0,0,1,0,1,0,0,1,0,0.4782608695652174,0,1
1,13,2,12.75,1,6,4,Flight,Yes,0,150.0,225.0,0,1,0,1,0,0,0,0,1,0.016977363515312916,1,1
2,2,15,88.0,1,7,15,Train,No,2,29.583333333333332,2983.7749999999996,0,1,1,0,1,0,0,0,0,0.24719101123595505,0,1
4,11,16,37.0,5,4,21,Lorry,Yes,1,12.555555555555555,135.6,1,0,0,0,0,0,0,0,0,0.10882352941176471,0,1
1,4,12,12.75,1,1,10,Flight,Yes,0,9.0,3.6,1,0,0,0,0,0,1,0,0,0.04411764705882353,1,1
1,8,21,12.75,1,1,29,Lorry,Yes,1,8.04,81.04320000000001,1,0,0,0,0,0,0,0,0,0.06311881188118812,0,1
1,0,19,12.75,1,6,2,Lorry,No,2,9.352941176470589,718.3058823529414,0,0,1,0,1,0,0,0,1,0.039968652037617555,1,1
2,1,23,88.0,4,1,27,Train,Yes,1,17.463414634146343,322.7239024390244,0,0,0,1,0,0,0,0,0,0.12273361227336123,0,1
0,10,26,25.5,0,5,8,Lorry,Yes,2,1.7241379310344827,87.93103448275862,0,0,1,0,0,1,0,1,1,0.5,0,0
3,7,13,65.2,0,4,13,Train,Yes,1,11.0,542.3,0,0,1,0,1,0,0,1,0,0.4527777777777778,0,1
4,13,8,37.0,1,6,14,Train,Yes,1,28.347826086956523,2041.0434782608697,0,1,1,0,1,0,0,0,1,0.05666156202143951,0,1
1,13,9,12.75,1,6,3,Lorry,No,1,85.8,1585.584,0,1,0,0,1,0,0,0,1,0.029651162790697676,1,1
0,9,6,25.5,4,2,11,Lorry,No,2,8.575757575757576,694.6363636363636,1,0,1,0,1,0,0,0,0,0.0897887323943662,0,1
4,10,25,37.0,0,5,12,Train,No,1,44.11764705882353,1376.4705882352941,0,1,1,1,1,0,0,0,1,0.0492676431424767,1,1
0,2,12,25.5,1,7,10,Flight,Yes,0,2.272727272727273,0.9090909090909092,0,0,0,0,0,1,1,1,0,0.5,0,0
2,3,0,88.0,2,3,18,Train,Yes,2,14.266666666666667,455.392,0,0,1,0,1,0,0,1,1,0.40930232558139534,0,1
4,7,19,37.0,0,4,2,Lorry,No,2,18.29268292682927,1404.8780487804881,0,0,1,1,1,0,0,0,0,0.0492676431424767,1,1
2,1,19,88.0,4,1,2,Lorry,No,2,17.870967741935484,1372.4903225806454,0,0,1,0,1,0,0,0,0,0.15855855855855855,0,1
1,6,6,12.75,1,2,11,Lorry,No,2,25.615384615384617,2074.846153846154,0,1,1,0,1,0,0,0,1,0.03817365269461078,1,1
2,13,11,88.0,1,6,22,Lorry,No,2,62.4,8424.0,0,1,1,0,1,0,0,0,1,0.1408,0,1
0,2,10,25.5,1,7,20,Train,Yes,0,12.25,153.61499999999998,0,0,0,0,0,0,0,0,0,0.10365853658536585,0,1
4,10,17,37.0,0,5,7,Flight,Yes,0,62.166666666666664,164.12,0,1,0,1,0,0,0,0,1,0.049531459170013385,1,1
0,13,13,25.5,1,6,13,Train,Yes,1,24.379310344827587,1201.9,0,1,1,1,1,0,0,0,1,0.036016949152542374,1,1
3,4,10,65.2,1,1,20,Train,Yes,0,150.0,1880.9999999999998,1,1,0,1,1,0,0,0,0,0.08681757656458056,0,1
2,5,2,88.0,1,2,4,Flight,Yes,0,18.25925925925926,27.38888888888889,0,0,0,0,0,0,1,0,0,0.17813765182186234,0,1
0,0,17,25.5,1,6,7,Flight,Yes,0,20.25925925925926,53.48444444444445,0,1,0,0,0,0,0,0,1,0.046532846715328466,1,1
4,7,14,37.0,0,4,28,Lorry,Yes,0,159.0,4293.0,0,1,1,0,1,0,0,1,0,0.23125,0,1
2,7,26,88.0,0,4,8,Lorry,Yes,2,24.2,1234.2,0,1,1,0,1,0,0,0,0,0.36213991769547327,0,1
3,13,20,65.2,1,6,1,Train,Yes,1,15.54054054054054,977.5000000000001,0,0,1,0,1,0,0,0,1,0.11319444444444444,0,1
1,4,25,12.75,1,1,12,Train,No,1,10.826086956521738,337.7739130434783,1,0,1,0,0,0,0,0,0,0.051,0,1
3,10,7,65.2,0,5,26,Flight,Yes,0,41.666666666666664,43.333333333333336,0,1,0,1,0,0,0,0,1,0.08681757656458056,0,1
1,5,2,12.75,1,2,4,Flight,Yes,0,41.666666666666664,62.5,0,1,0,0,0,0,0,1,0,0.10119047619047619,0,1
1,12,25,12.75,3,5,12,Train,No,1,6.676470588235294,208.3058823529412,0,0,1,0,0,0,0,1,0,0.05592105263157895,0,1
2,2,13,88.0,1,7,13,Train,Yes,1,331.5,16342.949999999999,0,1,1,1,1,0,0,0,0,0.13253012048192772,0,1
0,13,17,25.5,1,6,7,Flight,Yes,0,22.4,59.135999999999996,0,1,0,0,0,0,0,1,1,0.22566371681415928,0,1
2,1,26,88.0,4,1,8,Lorry,Yes,2,6.161290322580645,314.22580645161287,0,0,1,0,0,1,0,1,0,0.4583333333333333,0,1
1,1,13,12.75,4,1,13,Train,Yes,1,25.7,1267.01,0,1,1,0,1,0,0,0,0,0.04941860465116279,1,1
1,10,6,12.75,0,5,11,Lorry,No,2,17.571428571428573,1423.2857142857144,0,0,1,0,1,0,0,0,1,0.03445945945945946,1,1
1,6,4,12.75,1,2,0,Lorry,Yes,0,150.0,3720.0,0,1,0,0,1,0,0,0,1,0.04235880398671096,1,1
1,9,21,12.75,4,2,29,Lorry,Yes,1,17.666666666666668,178.08000000000004,1,0,0,0,0,0,0,0,0,0.047932330827067667,1,1
0,0,20,25.5,1,6,1,Train,Yes,1,2.9411764705882355,185.00000000000003,0,0,1,0,0,1,0,1,1,0.5,0,0
1,12,28,12.75,3,5,16,Lorry,Yes,0,15.88888888888889,228.79999999999998,0,0,0,0,0,0,0,1,0,0.08854166666666667,0,1
4,13,28,37.0,1,6,16,Lorry,Yes,0,39.13333333333333,563.52,0,1,0,0,1,0,0,0,1,0.06292517006802721,0,1
0,11,21,25.5,5,4,29,Lorry,Yes,1,6.625,66.78000000000002,1,0,0,0,0,0,0,0,0,0.159375,0,1
1,6,17,12.75,1,2,7,Flight,Yes,0,29.0,76.56,0,1,0,0,0,0,0,0,1,0.03984375,1,1
1,1,1,12.75,4,1,6,Lorry,No,1,4.545454545454546,334.0909090909091,0,0,1,0,0,1,0,1,0,0.25,0,0
2,8,13,88.0,1,1,13,Train,Yes,1,19.23076923076923,948.076923076923,1,0,1,1,1,0,0,0,0,0.11717709720372836,0,1
1,9,12,12.75,4,2,10,Flight,Yes,0,90.0,36.0,1,1,0,0,0,0,1,0,0,0.035318559556786706,1,1
1,10,0,12.75,0,5,18,Train,Yes,2,167.0,5330.639999999999,0,1,1,0,1,0,0,0,1,0.03805970149253731,1,1
3,10,29,65.2,0,5,17,Flight,Yes,0,53.57142857142857,35.357142857142854,0,1,0,1,0,0,1,0,1,0.08681757656458056,0,1
4,4,9,37.0,1,1,3,Lorry,No,1,72.16666666666667,1333.64,1,1,0,0,1,0,0,0,0,0.08525345622119816,0,1
0,10,29,25.5,0,5,17,Flight,Yes,0,4.166666666666667,2.7500000000000004,0,0,0,0,0,1,1,1,1,0.20238095238095238,0,1
2,5,8,88.0,1,2,14,Train,Yes,1,18.4375,1327.5,0,0,1,0,1,0,0,0,0,0.2972972972972973,0,1
0,1,11,25.5,4,1,22,Lorry,No,2,23.666666666666668,3195.0,0,1,1,0,1,0,0,0,0,0.08947368421052632,0,1
3,9,29,65.2,4,2,17,Flight,Yes,0,18.384615384615383,12.133846153846154,1,0,0,1,0,0,1,0,0,0.09080779944289694,0,1
1,1,25,12.75,4,1,12,Train,No,1,10.607142857142858,330.9428571428572,0,0,1,0,0,0,0,0,0,0.04278523489932886,1,1
2,12,5,88.0,3,5,23,Train,No,2,11.142857142857142,164.80285714285714,0,0,0,0,0,0,0,1,0,0.5605095541401274,0,1
2,13,11,88.0,1,6,22,Lorry,No,2,17.91304347826087,2418.2608695652175,0,0,1,0,1,0,0,0,1,0.21307506053268765,0,1
1,7,16,12.75,0,4,21,Lorry,Yes,1,6.352941176470588,68.61176470588235,0,0,0,0,0,0,0,1,0,0.0587557603686636,0,1
2,13,14,88.0,1,6,28,Lorry,Yes,0,375.0,10125.0,0,1,1,1,1,0,0,0,1,0.11717709720372836,0,1
2,4,5,88.0,1,1,23,Train,No,2,8.12,120.09479999999998,1,0,0,0,0,0,0,1,0,0.43137254901960786,0,1
4,7,12,37.0,0,4,10,Flight,Yes,0,12.833333333333334,5.133333333333334,0,0,0,0,0,0,1,0,0,0.11974110032362459,0,1
0,0,23,25.5,1,6,27,Train,Yes,1,7.135135135135135,131.8572972972973,0,0,0,0,0,0,0,0,1,0.09622641509433963,0,1
2,3,28,88.0,2,3,16,Lorry,Yes,0,11.115384615384615,160.06153846153845,0,0,0,0,0,0,0,0,1,0.30344827586206896,0,1
2,1,17,88.0,4,1,7,Flight,Yes,0,52.0,137.28,0,1,0,0,0,0,0,1,0,0.8380952380952381,0,1
3,1,22,65.2,4,1,19,Flight,Yes,0,24.193548387096776,16.93548387096774,0,1,0,1,0,0,1,0,0,0.08681757656458056,0,1
2,5,20,88.0,1,2,1,Train,Yes,1,4.585365853658536,288.41951219512197,0,0,1,0,0,1,0,1,0,0.4656084656084656,0,1
1,10,4,12.75,0,5,0,Lorry,Yes,0,49.42857142857143,1225.8285714285714,0,1,0,1,1,0,0,0,1,0.0183982683982684,1,1
4,14,2,37.0,0,7,4,Flight,Yes,0,27.5,41.25,0,1,0,0,0,0,0,0,0,0.06105610561056106,0,1
0,4,20,25.5,1,1,1,Train,Yes,1,15.157894736842104,953.4315789473685,1,0,1,0,1,0,0,0,0,0.08823529411764706,0,1
1,6,25,12.75,1,2,12,Train,No,1,48.2,1503.8400000000001,0,1,1,0,1,0,0,0,1,0.01761049723756906,1,1
1,12,6,12.75,3,5,11,Lorry,No,2,23.4375,1898.4375,0,1,1,1,1,0,0,0,0,0.016977363515312916,1,1
4,10,8,37.0,0,5,14,Train,Yes,1,22.066666666666666,1588.8,0,1,1,0,1,0,0,0,1,0.11144578313253012,0,1
4,14,9,37.0,0,7,3,Lorry,No,1,750.0,13860.0,0,1,0,1,1,0,0,0,0,0.0492676431424767,1,1
1,7,13,12.75,0,4,13,Train,Yes,1,125.0,6162.5,0,1,1,1,1,0,0,0,0,0.016977363515312916,1,1
2,2,13,88.0,1,7,13,Train,Yes,1,17.3125,853.5062499999999,0,0,1,0,1,0,0,0,0,0.31654676258992803,0,1
2,13,20,88.0,1,6,1,Train,Yes,1,58.0,3648.2000000000003,0,1,1,0,1,0,0,1,1,0.3776824034334764,0,1
2,13,17,88.0,1,6,7,Flight,Yes,0,44.357142857142854,117.10285714285715,0,1,0,0,0,0,0,0,1,0.1414790996784566,0,1
2,2,11,88.0,1,7,22,Lorry,No,2,38.84615384615385,5244.2307692307695,0,1,1,0,1,0,0,0,0,0.17391304347826086,0,1
4,8,8,37.0,1,1,14,Train,Yes,1,40.833333333333336,2940.0,1,1,1,0,1,0,0,0,0,0.15040650406504066,0,1
2,2,11,88.0,1,7,22,Lorry,No,2,4.642857142857143,626.7857142857143,0,0,1,0,1,1,0,1,0,1.3333333333333333,0,1
0,0,23,25.5,1,6,27,Train,Yes,1,7.029411764705882,129.9035294117647,0,0,0,0,0,0,0,1,1,0.10625,0,1
2,13,28,88.0,1,6,16,Lorry,Yes,0,7.666666666666667,110.39999999999999,0,0,0,0,0,0,0,1,1,0.5432098765432098,0,1
4,2,24,37.0,1,7,5,Lorry,Yes,0,25.384615384615383,105.6,0,1,0,0,0,0,0,0,0,0.11178247734138973,0,1
3,1,14,65.2,4,1,28,Lorry,Yes,0,124.0,3348.0,0,1,1,1,1,0,0,0,0,0.10499194847020935,0,1
1,6,27,12.75,1,2,25,Train,No,1,16.666666666666668,1100.0,0,0,1,0,1,0,0,1,1,0.25,0,0
3,12,23,65.2,3,5,27,Train,Yes,1,53.57142857142857,990.0,0,1,0,1,1,0,0,0,0,0.08681757656458056,0,1
3,4,16,65.2,1,1,21,Lorry,Yes,1,28.846153846153847,311.53846153846155,1,1,0,1,0,0,0,0,0,0.08681757656458056,0,0
1,0,10,12.75,1,6,20,Train,Yes,0,158.66666666666666,1989.6799999999998,0,1,0,0,1,0,0,0,1,0.026729559748427674,1,1
3,7,0,65.2,0,4,18,Train,Yes,2,175.0,5586.0,0,1,1,0,1,0,0,0,0,0.18575498575498575,0,1
2,2,17,88.0,1,7,7,Flight,Yes,0,16.625,43.89,0,0,0,0,0,0,0,0,0,0.3295880149812734,0,1
3,14,29,65.2,0,7,17,Flight,Yes,0,23.4375,15.46875,0,1,0,1,0,0,1,0,0,0.08681757656458056,0,1
1,6,10,12.75,1,2,20,Train,Yes,0,15.2,190.60799999999998,0,0,0,0,0,0,0,1,1,0.055676855895196505,0,1
3,12,28,65.2,3,5,16,Lorry,Yes,0,38.2,550.08,0,1,0,0,1,0,0,1,0,0.33958333333333335,0,1
1,10,8,12.75,0,5,14,Train,Yes,1,92.33333333333333,6648.0,0,1,1,0,1,0,0,0,1,0.045863309352517985,1,1
3,13,18,65.2,1,6,24,Train,Yes,0,24.193548387096776,483.8709677419355,0,1,0,1,1,0,0,0,1,0.08681757656458056,0,1
2,5,26,88.0,1,2,8,Lorry,Yes,2,7.117647058823529,363.0,0,0,1,0,0,0,0,1,0,0.7213114754098361,0,1
1,1,20,12.75,4,1,1,Train,Yes,1,8.644444444444444,543.7355555555556,0,0,1,0,1,0,0,0,0,0.032692307692307694,1,1
1,0,10,12.75,1,6,20,Train,Yes,0,26.785714285714285,335.8928571428571,0,1,0,0,0,0,0,0,1,0.0339095744680851,1,1
2,13,17,88.0,1,6,7,Flight,Yes,0,60.5,159.72,0,1,0,0,0,0,0,0,1,0.24175824175824176,0,1
0,12,2,25.5,3,5,4,Flight,Yes,0,4.071428571428571,6.107142857142857,0,0,0,0,0,1,1,1,0,0.4396551724137931,0,1
2,7,26,88.0,0,4,8,Lorry,Yes,2,18.0,918.0,0,0,1,0,1,0,0,0,0,0.27076923076923076,0,1
4,8,25,37.0,1,1,12,Train,No,1,22.727272727272727,709.0909090909091,1,1,1,1,1,0,0,0,0,0.0492676431424767,1,1
4,14,18,37.0,0,7,24,Train,Yes,0,27.0625,541.25,0,1,0,0,1,0,0,0,0,0.08525345622119816,0,1
3,9,9,65.2,4,2,3,Lorry,No,1,35.9,663.432,1,1,0,1,1,0,0,0,0,0.09068150208623088,0,1
1,2,19,12.75,1,7,2,Lorry,No,2,24.193548387096776,1858.0645161290327,0,1,1,1,1,0,0,0,0,0.016977363515312916,1,1
1,8,10,12.75,1,1,20,Train,Yes,0,109.0,1366.86,1,1,0,0,1,0,0,0,0,0.038871951219512195,1,1
4,13,17,37.0,1,6,7,Flight,Yes,0,72.3,190.872,0,1,0,1,0,0,0,0,1,0.05110497237569061,0,1
2,13,17,88.0,1,6,7,Flight,Yes,0,58.333333333333336,154.0,0,1,0,0,0,0,0,1,1,0.5,0,1
2,3,11,88.0,2,3,22,Lorry,No,2,10.205882352941176,1377.7941176470588,0,0,1,0,1,0,0,0,1,0.25287356321839083,0,1
2,5,15,88.0,1,2,15,Train,No,2,12.925925925925926,1303.7088888888886,0,0,1,0,1,0,0,0,0,0.25142857142857145,0,1
4,12,17,37.0,3,5,7,Flight,Yes,0,4.3,11.352,0,0,0,0,0,1,1,1,0,0.1712962962962963,0,1
2,5,28,88.0,1,2,16,Lorry,Yes,0,56.2,809.28,0,1,0,0,1,0,0,0,0,0.15630550621669628,0,1
4,4,27,37.0,1,1,25,Train,No,1,150.0,9900.0,1,1,1,1,1,0,0,0,0,0.0492676431424767,1,1
1,3,27,12.75,2,3,25,Train,No,1,14.054054054054054,927.5675675675676,0,0,1,0,1,0,0,0,1,0.024472168905950095,1,1
1,7,9,12.75,0,4,3,Lorry,No,1,30.0,554.4,0,1,0,1,1,0,0,0,0,0.016977363515312916,1,1
0,13,14,25.5,1,6,28,Lorry,Yes,0,23.0,621.0,0,1,1,0,1,0,0,0,1,0.06144578313253012,0,1
1,6,13,12.75,1,2,13,Train,Yes,1,4.833333333333333,238.2833333333333,0,0,1,0,0,1,0,1,1,0.0625,0,1
1,9,22,12.75,4,2,19,Flight,Yes,0,12.0,8.399999999999999,1,0,0,0,0,0,1,1,0,0.07044198895027624,0,1
3,1,27,65.2,4,1,25,Train,No,1,90.0,5940.0,0,1,1,0,1,0,0,1,0,0.7164835164835165,0,1
4,7,24,37.0,0,4,5,Lorry,Yes,0,87.66666666666667,364.6933333333334,0,1,0,0,0,0,0,0,0,0.14015151515151514,0,1
2,14,28,88.0,0,7,16,Lorry,Yes,0,18.54054054054054,266.98378378378374,0,0,0,1,0,0,0,0,0,0.12809315866084425,0,1
3,0,23,65.2,1,6,27,Train,Yes,1,34.09090909090909,630.0000000000001,0,1,0,1,1,0,0,0,1,0.08681757656458056,0,1
0,8,21,25.5,1,1,29,Lorry,Yes,1,3.5531914893617023,35.81617021276597,1,0,0,0,0,1,1,1,0,0.15178571428571427,0,1
3,3,1,65.2,2,3,6,Lorry,No,1,37.5,2756.25,0,1,1,1,1,0,0,0,1,0.08681757656458056,0,1
4,9,8,37.0,4,2,14,Train,Yes,1,11.25,810.0,1,0,1,0,1,0,0,0,0,0.16371681415929204,0,1
2,13,2,88.0,1,6,4,Flight,Yes,0,5.782608695652174,8.673913043478262,0,0,0,0,0,1,1,0,1,0.3295880149812734,0,1
1,11,28,12.75,5,4,16,Lorry,Yes,0,24.193548387096776,348.38709677419354,1,1,0,1,0,0,0,0,0,0.016977363515312916,1,1
0,13,6,25.5,1,6,11,Lorry,No,2,8.842105263157896,716.2105263157896,0,0,1,0,1,0,0,1,1,0.15088757396449703,0,1
1,12,0,12.75,3,5,18,Train,Yes,2,1.8571428571428572,59.28,0,0,1,0,0,1,0,1,0,0.24056603773584906,0,1
1,10,10,12.75,0,5,20,Train,Yes,0,14.384615384615385,180.3830769230769,0,0,0,0,0,0,0,0,1,0.034,1,1
0,9,4,25.5,4,2,0,Lorry,Yes,0,3.8076923076923075,94.43076923076923,1,0,0,0,0,1,0,1,0,0.255,0,1
3,9,16,65.2,4,2,21,Lorry,Yes,1,22.52173913043478,243.23478260869567,1,1,0,1,0,0,0,0,0,0.125626204238921,0,1
1,5,20,12.75,1,2,1,Train,Yes,1,15.142857142857142,952.4857142857144,0,0,1,0,1,0,0,1,0,0.05985915492957746,0,1
0,8,13,25.5,1,1,13,Train,Yes,1,57.69230769230769,2844.230769230769,1,1,1,1,1,0,0,0,0,0.03395472703062583,1,1
1,4,10,12.75,1,1,20,Train,Yes,0,2.7777777777777777,34.83333333333333,1,0,0,0,0,1,1,1,0,0.25,0,0
3,13,3,65.2,1,6,9,Train,Yes,1,75.0,793.4999999999999,0,1,0,1,1,0,0,0,1,0.08681757656458056,0,1
4,13,20,37.0,1,6,1,Train,Yes,1,4.837837837837838,304.3,0,0,1,0,0,1,0,1,1,0.20555555555555555,0,1
2,0,19,88.0,1,6,2,Lorry,No,2,17.6,1351.6800000000003,0,0,1,0,1,0,0,1,1,0.4971751412429379,0,0
3,10,28,65.2,0,5,16,Lorry,Yes,0,17.7,254.87999999999997,0,0,0,0,0,0,0,0,1,0.18366197183098593,0,1
2,13,20,88.0,1,6,1,Train,Yes,1,150.0,9435.0,0,1,1,1,1,0,0,0,1,0.11717709720372836,0,1
0,3,20,25.5,2,3,1,Train,Yes,1,7.377777777777778,464.0622222222223,0,0,1,0,1,0,0,0,1,0.07657657657657657,0,1
1,6,24,12.75,1,2,5,Lorry,Yes,0,12.357142857142858,51.40571428571429,0,0,0,0,0,0,0,1,1,0.07327586206896551,0,1
0,8,14,25.5,1,1,28,Lorry,Yes,0,39.333333333333336,1062.0,1,1,1,0,1,0,0,0,0,0.10759493670886076,0,1
2,9,17,88.0,4,2,7,Flight,Yes,0,18.8,49.632000000000005,1,0,0,0,0,0,0,1,0,0.4656084656084656,0,1
3,9,2,65.2,4,2,4,Flight,Yes,0,22.692307692307693,34.03846153846154,1,1,0,0,0,0,1,0,0,0.22027027027027027,0,1
2,13,9,88.0,1,6,3,Lorry,No,1,41.666666666666664,770.0,0,1,0,1,1,0,0,0,1,0.11717709720372836,0,1
0,11,17,25.5,5,4,7,Flight,Yes,0,6.878787878787879,18.16,1,0,0,0,0,0,1,0,0,0.1118421052631579,0,1
2,13,2,88.0,1,6,4,Flight,Yes,0,18.29268292682927,27.4390243902439,0,0,0,1,0,0,1,0,1,0.11717709720372836,0,1
3,12,16,65.2,3,5,21,Lorry,Yes,1,25.391304347826086,274.2260869565217,0,1,0,0,0,0,0,0,0,0.11145299145299145,0,1
3,0,2,65.2,1,6,4,Flight,Yes,0,39.111111111111114,58.66666666666667,0,1,0,1,0,0,0,0,1,0.0924822695035461,0,1
3,3,28,65.2,2,3,16,Lorry,Yes,0,16.02857142857143,230.81142857142854,0,0,0,0,0,0,0,0,1,0.11601423487544485,0,1
2,7,14,88.0,0,4,28,Lorry,Yes,0,22.8125,615.9375,0,1,1,0,1,0,0,0,0,0.24043715846994534,0,1
1,1,27,12.75,4,1,25,Train,No,1,15.133333333333333,998.8,0,0,1,0,1,0,0,1,0,0.05592105263157895,0,1
